NOUN,ADJF,ADJS,COMP,VERB,INFN,PRTF,PRTS,GRND,NUMR,ADVB,NPRO,PRED,PREP,CONJ,PRCL,INTJ,author
0.4032088926174497,0.1514261744966443,0.01143036912751678,0.004089765100671141,0.21728187919463088,0.04729446308724832,0.022336409395973155,0.002936241610738255,0.019819630872483222,0.003355704697986577,0.06533137583892618,0.014786073825503355,0.0018875838926174498,0.012688758389261746,0.009542785234899329,0.010906040268456376,0.0016778523489932886,Platonov
0.4467808930425753,0.1508307372793354,0.009086188992731049,0.002596053997923157,0.21157840083073728,0.0381619937694704,0.011941848390446522,0.001557632398753894,0.014797507788161994,0.006490134994807892,0.060228452751817235,0.010384215991692628,0.0028556593977154725,0.008047767393561786,0.012980269989615784,0.010643821391484943,0.0010384215991692627,Platonov
0.4393684210526316,0.16431578947368422,0.01231578947368421,0.003157894736842105,0.17568421052631578,0.029473684210526315,0.032105263157894734,0.0030526315789473684,0.03378947368421053,0.004947368421052632,0.06347368421052632,0.011263157894736841,0.0014736842105263158,0.006526315789473684,0.006421052631578947,0.009578947368421053,0.0030526315789473684,Sholokhov
0.4490506329113924,0.15780590717299578,0.00959915611814346,0.005168776371308017,0.19219409282700423,0.01719409282700422,0.0330168776371308,0.002320675105485232,0.04187763713080169,0.006012658227848101,0.05843881856540084,0.007278481012658228,0.0006329113924050633,0.006645569620253164,0.0039029535864978904,0.006645569620253164,0.0022151898734177216,Sholokhov
0.43380046015477935,0.15467475423551558,0.009098514955030328,0.004287805898347626,0.2116711984940389,0.020706965070069024,0.027923028655093076,0.00397406400334658,0.03283831834344279,0.0053336122150177785,0.060133863208533776,0.009203095586697343,0.0009412256850031374,0.008784773060029283,0.004496967161681657,0.007843547375026145,0.004287805898347626,Sholokhov
0.46022304832713756,0.14158258098778545,0.007222517259691981,0.0022304832713754648,0.21178969729155603,0.015507169410515135,0.03197026022304833,0.001486988847583643,0.038236856080722255,0.004673393520977164,0.05172596919808816,0.007328730748805098,0.00021242697822623473,0.008390865639936271,0.004567180031864047,0.007328730748805098,0.005523101433882103,Sholokhov
0.439869761579666,0.1384308370969436,0.00976788152504989,0.0029408675559289992,0.20628085285159123,0.024577250288835208,0.03329482197248188,0.0035710534607709273,0.03518537968700767,0.005461611175296713,0.06753492280222666,0.009452788572628925,0.0009452788572628925,0.008507509715366034,0.00451633231803382,0.006406890032559605,0.0032559605083499633,Sholokhov
0.43705567100514053,0.1310292026687083,0.010609209231105764,0.002843705567100514,0.21688723613693536,0.03193700098435962,0.028108935797878157,0.0025155856939735317,0.023952750738269715,0.007656130372962922,0.06496773487914251,0.011484195559444384,0.0013124794925079295,0.008312370119216888,0.006781144044624303,0.011921688723613693,0.002624958985015859,Sholokhov
0.43821823355587175,0.13888584874685345,0.010616175987742147,0.003721133851373536,0.21341797088759987,0.03173908284995075,0.02145124220203568,0.000875560906205538,0.027689613658750136,0.010616175987742147,0.06282149502024735,0.012586188026704607,0.00197001203896246,0.007661157929298457,0.00634781656999015,0.008098938382401225,0.003283353398270767,Sholokhov
0.4385708315921438,0.14908065190137904,0.009089009611366486,0.003447555369828667,0.21656916005014626,0.02173004596740493,0.024028416213957376,0.0029251984956122023,0.03562473882156289,0.004387797743418303,0.060593397409109906,0.010447137484329294,0.0014625992478061011,0.007417467613873799,0.005119097367321354,0.006790639364814041,0.0027162557459256163,Sholokhov
0.4469055374592834,0.1465798045602606,0.009120521172638436,0.004560260586319218,0.21433224755700325,0.018241042345276872,0.03517915309446254,0.0013029315960912053,0.03061889250814332,0.0071661237785016286,0.05537459283387622,0.009120521172638436,0.0,0.007817589576547232,0.003908794788273616,0.009120521172638436,0.0006514657980456026,Sholokhov
0.3851899967521923,0.1497239363429685,0.006820396232543034,0.005683663527119195,0.26469632997726533,0.03572588502760637,0.01006820396232543,0.0014615134784020786,0.005196492367651835,0.013478402078596947,0.07534913933095161,0.015589477102955504,0.0012991230919129587,0.00974342318934719,0.0071451770055212735,0.010230594348814551,0.0025982461838259174,Sholokhov
0.4518027961736571,0.1350783138862609,0.007253232418795333,0.003363817933354357,0.21507410911384423,0.01492694207925996,0.03679175864606328,0.0007358351729212656,0.048880479344055504,0.005886681383370125,0.052139177966992536,0.008199306212551246,0.000946073793755913,0.005571323452118154,0.003468937243771681,0.00630715862503942,0.0035740565541890045,Sholokhov
0.4561891515994437,0.13704932063763775,0.010484647480475019,0.0027816411682892906,0.2158981491387611,0.017010805606076818,0.03477051460361613,0.000641917192682144,0.03733818337434471,0.0054562961377982245,0.04910666524018402,0.008130951107307157,0.001283834385364288,0.00759602011340537,0.004172461752433936,0.005563282336578581,0.006526158125601797,Sholokhov
0.4433460645547817,0.13435183104920242,0.01011008762075938,0.0024713547517411817,0.21186250280835767,0.02269152999325994,0.03160338500711451,0.0030704710551935892,0.03250205946229312,0.007488953793155096,0.06522878753838089,0.011083651613869542,0.0011233430689732643,0.007414064255223545,0.005541825806934771,0.0063656107241818315,0.003744476896577548,Sholokhov
0.447084917617237,0.16740599915504858,0.009505703422053232,0.0035910435149978876,0.1854668356569497,0.02323616392057457,0.029784537389100127,0.0049640895648500214,0.029573299535276723,0.005703422053231939,0.05777355302070131,0.011301225179552175,0.0012674271229404308,0.00697084917617237,0.006231516687790452,0.008132657372201098,0.002006759611322349,Sholokhov
0.44305019305019305,0.12998712998713,0.009652509652509652,0.0019305019305019305,0.23777348777348778,0.01705276705276705,0.03088803088803089,0.0009652509652509653,0.03153153153153153,0.003861003861003861,0.058236808236808234,0.010296010296010296,0.0016087516087516086,0.010939510939510939,0.005791505791505791,0.005148005148005148,0.001287001287001287,Sholokhov
0.43234565636180167,0.1311806256306761,0.011099899091826439,0.003852857536005871,0.21154022566736996,0.0379781671406293,0.02119071644803229,0.005320612787817631,0.01825520594440877,0.007797449775249977,0.06320521053114393,0.01495275662783231,0.004036326942482341,0.009723878543252913,0.008714796807632328,0.014494083111641133,0.0043115310521970466,Sholokhov
0.4494960100797984,0.15676186476270473,0.006509869802603948,0.0022049559008819825,0.19561108777824443,0.028034439311213775,0.02897942041159177,0.0035699286014279717,0.03233935321293574,0.004409911801763965,0.05890382192356153,0.012389752204955902,0.0009449811003779924,0.0066148677026459475,0.004514909701805964,0.0053548929021419575,0.0033599328013439733,Sholokhov
0.4622279129321383,0.12089201877934272,0.008322663252240717,0.003307725138711054,0.22716602646180112,0.016965428937259924,0.03265044814340589,0.0012804097311139564,0.03819889031156637,0.00458813486982501,0.0528169014084507,0.006615450277422108,0.0006402048655569782,0.009069568928723858,0.003947930004268033,0.005868544600938967,0.005441741357234315,Sholokhov
0.4767221402991363,0.14419633452706973,0.0054771434590267535,0.0027385717295133768,0.19496524120497155,0.013376869601853802,0.038129344849378556,0.002001263956182852,0.038024015167474196,0.005055824731409311,0.04718769749315357,0.006951759005687803,0.0013692858647566884,0.008531704234253213,0.003581209184748262,0.007057088687592163,0.004634506003791869,Sholokhov
0.3630259623992838,0.10966875559534467,0.011190689346463742,0.007162041181736795,0.2927484333034915,0.02820053715308863,0.01477170993733214,0.0008952551477170994,0.020143240823634737,0.0040286481647269475,0.10026857654431513,0.011638316920322292,0.0022381378692927483,0.008057296329453895,0.009400179051029543,0.012533572068039392,0.0040286481647269475,Cossacks
0.3937550689375507,0.10259529602595296,0.0113544201135442,0.0024330900243309003,0.2562854825628548,0.025141930251419302,0.025141930251419302,0.0012165450121654502,0.05879967558799676,0.0040551500405515,0.09367396593673966,0.00851581508515815,0.00202757502027575,0.004866180048661801,0.00283860502838605,0.00283860502838605,0.004460665044606651,Cossacks
0.37920072661217075,0.0958219800181653,0.00862851952770209,0.005449591280653951,0.27338782924613986,0.030426884650317895,0.01226158038147139,0.00045413260672116256,0.047229791099000905,0.0027247956403269754,0.10490463215258855,0.009082652134423252,0.0013623978201634877,0.01044504995458674,0.005449591280653951,0.01044504995458674,0.0027247956403269754,Cossacks
0.3295755968169761,0.125552608311229,0.015030946065428824,0.005305039787798408,0.28426171529619804,0.046861184792219276,0.00641025641025641,0.0022104332449160036,0.00641025641025641,0.007515473032714412,0.10985853227232538,0.020114942528735632,0.0035366931918656055,0.008178603006189214,0.007957559681697613,0.019230769230769232,0.001989389920424403,Cossacks
0.3662420382165605,0.08726114649681528,0.012101910828025478,0.008280254777070064,0.3089171974522293,0.03375796178343949,0.010828025477707006,0.006369426751592357,0.029936305732484077,0.001910828025477707,0.09363057324840764,0.01337579617834395,0.001910828025477707,0.007643312101910828,0.0031847133757961785,0.01019108280254777,0.0044585987261146496,Cossacks
0.3857777777777778,0.10933333333333334,0.02,0.004222222222222222,0.2753333333333333,0.033777777777777775,0.011777777777777778,0.0028888888888888888,0.028666666666666667,0.004222222222222222,0.08422222222222223,0.012444444444444444,0.002,0.008888888888888889,0.003111111111111111,0.010444444444444444,0.0028888888888888888,Cossacks
0.4504099444591378,0.13620735255223484,0.010050251256281407,0.003967204443268976,0.2205765670457551,0.03570483998942079,0.02512562814070352,0.005025125628140704,0.012959534514678656,0.0026448029621793175,0.054747421317111876,0.012695054218460724,0.0013224014810896587,0.00899233007140968,0.008727849775191749,0.009256810367627611,0.0015868817773075905,Astafyev
0.43033004351055926,0.1427358590682373,0.013371537726838587,0.0057306590257879654,0.22147935901517563,0.034383954154727794,0.02355937599490608,0.0071102621245887725,0.012204181258622519,0.004351055926987159,0.06271887933779051,0.010187838268067495,0.0012734797835084368,0.009551098376313277,0.010718454844529343,0.008595988538681949,0.0016979730446779156,Astafyev
0.43091160514838844,0.1572173173066695,0.01138176789703223,0.004786724816508882,0.20497819380916923,0.03286884374002766,0.027550260610573342,0.005956813104988831,0.019891500904159132,0.005318583129454314,0.05584512285927029,0.011275396234443144,0.002021061589192639,0.009041591320072333,0.009254334645250505,0.00829698968194873,0.0034038932028507603,Astafyev
0.43555271020059755,0.14180537772087068,0.009816474605207,0.004481434058898848,0.2150021340162185,0.03361075544174136,0.02486128894579599,0.005228339735381989,0.021660264618011096,0.003201024327784891,0.05932565087494665,0.011737089201877934,0.0012804097311139564,0.01195049082373026,0.007895860008536065,0.00949637217242851,0.003094323516858728,Astafyev
0.41889483065953653,0.10487225193107547,0.007724301841948901,0.0074272133095662505,0.2608437314319667,0.043077837195484255,0.015151515151515152,0.0029708853238265003,0.015448603683897801,0.0035650623885918,0.06951871657754011,0.016042780748663103,0.00089126559714795,0.010398098633392751,0.0112893642305407,0.008318478906714201,0.0035650623885918,Astafyev
0.44548791018998274,0.1354706390328152,0.013708981001727115,0.0045336787564766836,0.21642918825561314,0.03432642487046632,0.021373056994818652,0.0038860103626943004,0.021157167530224525,0.0028065630397236616,0.05947754749568221,0.011765975820379965,0.001079447322970639,0.009283246977547496,0.00885146804835924,0.0072322970639032815,0.003130397236614853,Astafyev
0.45376549094375596,0.13970977650672597,0.010062493379938565,0.004342760300815591,0.20389789217243937,0.03675458108251244,0.02722169261730749,0.005507891113229531,0.020230907742823854,0.0044486812837623135,0.053807859336934646,0.010486177311725452,0.0011651308124139392,0.009956572396991844,0.008261836669844296,0.007202626840377079,0.0031776294884016524,Astafyev
0.43878069432684164,0.12193056731583404,0.011346316680779001,0.004911092294665537,0.23556308213378493,0.029635901778154106,0.02777307366638442,0.0032176121930567315,0.02811176968670618,0.0023708721422523284,0.06350550381033022,0.009822184589331075,0.0011854360711261642,0.007112616426756985,0.006435224386113463,0.006096528365791702,0.002201524132091448,Astafyev
0.4444124091800254,0.17068388882481836,0.009399146580555877,0.004613078076346442,0.1874062968515742,0.03177257525083612,0.02762080498212432,0.005247376311844078,0.01764502364202514,0.005420366739707069,0.05662553338715258,0.010667743051551147,0.0014992503748125937,0.008880175296966901,0.009226156152692884,0.0075539153500172995,0.001326259946949602,Astafyev
0.4563222114242522,0.12190908109275456,0.01198574667962423,0.006154842889536767,0.22610949141561387,0.031098153547133137,0.018572508368426735,0.003995248893208077,0.019220386567325342,0.004643127092106684,0.06036065219738689,0.012093726379440665,0.001079796998164345,0.007018680488068243,0.009394233884029803,0.006910700788251809,0.003131411294676601,Astafyev
0.4465832531280077,0.1444765265746979,0.010800983851994439,0.005881723879798952,0.20414928884611272,0.030050262004063737,0.0264142872420062,0.0038498556304138597,0.024917121163511923,0.003315153459523046,0.05999358357394931,0.011014864720350764,0.0009624639076034649,0.009624639076034648,0.00812747299754037,0.007378889958293231,0.0024596299860977435,Astafyev
0.42905222017153405,0.13093040929323635,0.013353598957767887,0.008033872543697753,0.22690261643686896,0.037020953208120724,0.01889045706220823,0.004125502117033981,0.023775920095537945,0.0034741070459233525,0.05797416132884595,0.013570730648138097,0.0010856584518510477,0.008685267614808381,0.011399413744436001,0.006622516556291391,0.005102594723699924,Astafyev
0.4247534202990773,0.12641849612896383,0.013150917382543217,0.0066815144766146995,0.24954926291229187,0.03680135751405239,0.019196097147099373,0.004136175628380528,0.010287411178279774,0.004242231413723619,0.05811857036801357,0.014847809948032665,0.001590836780146357,0.008590518612790327,0.010923745890338317,0.007636016544702514,0.0030756177749496237,Astafyev
0.422849915682968,0.15029510961214165,0.011172006745362563,0.00516441821247892,0.21690556492411467,0.03246205733558179,0.02497892074198988,0.00484822934232715,0.023608768971332208,0.00453204047217538,0.060181281618887014,0.011277403035413153,0.0010539629005059021,0.00959106239460371,0.0096964586846543,0.008220910623946037,0.0031618887015177066,Astafyev
0.43949447077409165,0.13027909426013692,0.010531858873091101,0.0061084781463928385,0.23875724065297524,0.02833070036861506,0.020326487625065823,0.0029489204844655083,0.0114797261716693,0.002738283307003686,0.06635071090047394,0.01369141653501843,0.001369141653501843,0.010215903106898367,0.006424433912585572,0.008530805687203791,0.002422327540810953,Astafyev
0.4249339672477549,0.15520338087691496,0.010459587955625991,0.007290015847860539,0.20274696249339672,0.034653988378235606,0.025884838880084523,0.0044374009508716325,0.02641310089804543,0.0035921817221341787,0.06391970417326995,0.012783940834653989,0.0014791336502905442,0.010036978341257264,0.00855784469096672,0.006444796619123085,0.001162176439513999,Astafyev
0.44609036080838005,0.12898106020526928,0.012168024547666913,0.00613691672838853,0.22822981695058725,0.03290657073325574,0.02243148873135118,0.00433816527351603,0.012908686911437943,0.004973018728176913,0.06084012273833457,0.011004126547455296,0.0012697069093217648,0.010263464183684266,0.008464712728811765,0.007406623637710295,0.0015871336366522061,Astafyev
0.45398120234084055,0.1645681858485547,0.0072707926937400245,0.0039014009576165986,0.18176981734350062,0.03245256251108353,0.028196488739138145,0.0031920553289590354,0.01915233197375421,0.008866820358219542,0.05657031388544068,0.009044156765383933,0.0008866820358219542,0.009044156765383933,0.009044156765383933,0.009398829579712715,0.0026600461074658627,Astafyev
0.45,0.1451476793248945,0.012447257383966244,0.004957805907172996,0.20284810126582278,0.0330168776371308,0.026160337552742614,0.005485232067510549,0.013291139240506329,0.0039029535864978904,0.06360759493670887,0.009704641350210971,0.0012658227848101266,0.01181434599156118,0.008122362869198312,0.006329113924050633,0.0018987341772151898,Astafyev
0.4233319076133447,0.13195038494439693,0.012082976903336184,0.007378100940975192,0.2440119760479042,0.03603507271171942,0.020637296834901626,0.003956372968349016,0.01561163387510693,0.0020316509837467922,0.0584901625320787,0.010799828913601369,0.0014970059880239522,0.009409751924721984,0.010906757912745937,0.009195893926432849,0.0026732249786142,Astafyev
0.4323076923076923,0.14707692307692308,0.013333333333333334,0.004717948717948718,0.2155897435897436,0.05282051282051282,0.010666666666666666,0.004717948717948718,0.011692307692307693,0.004205128205128205,0.055282051282051284,0.012512820512820513,0.0017435897435897436,0.006871794871794872,0.008512820512820513,0.017333333333333333,0.0006153846153846154,Granin
0.39176971838304064,0.1439260105996051,0.014132806817000935,0.004052790190169386,0.24794762548061935,0.05310194326093734,0.009560428140912397,0.0049880494648238596,0.011638782084589006,0.0051958848591915205,0.05798607502857737,0.018913020887457135,0.001558765457757456,0.006858568014132807,0.008729086563441754,0.01839343240153798,0.0012470123662059649,Granin
0.43608247422680413,0.1558762886597938,0.008556701030927835,0.0047422680412371136,0.21041237113402061,0.047835051546391755,0.012577319587628866,0.0036082474226804126,0.010721649484536083,0.006701030927835051,0.06195876288659794,0.012474226804123712,0.0013402061855670104,0.004948453608247422,0.007938144329896908,0.013608247422680412,0.0006185567010309278,Granin
0.4116259995899118,0.14189050645888865,0.009739594012712733,0.004716013942997745,0.2310846832068895,0.0512610211195407,0.012917777322124256,0.006151322534344884,0.015378306335862211,0.0054336682386713145,0.06674184949764199,0.015583350420340373,0.001025220422390814,0.0044084478162805,0.005946278449866721,0.014250563871232315,0.0018453967603034652,Granin
0.4416579360921949,0.16651388161341016,0.010411210057621792,0.006155055002619173,0.20468831849135674,0.04112100576217915,0.009429020429544265,0.006678889470927187,0.007595599790466213,0.006351492928234678,0.05539549502357255,0.012113672079622839,0.001178627553693033,0.00785751702462022,0.00818491356731273,0.01355421686746988,0.0011131482451545312,Granin
0.41904553175168485,0.14749876719083885,0.012218508574872609,0.003506657169470166,0.22919292093583912,0.05123006958522821,0.0089858089967673,0.00487644512629445,0.01019122239877267,0.005972275491753876,0.05539422497397403,0.015286833598159005,0.0021368692126458822,0.006848939784121418,0.00810914470439976,0.018081201030080544,0.001424579475097255,Granin
0.42337262942080983,0.1530497180932855,0.012916453100973859,0.00389543823680164,0.22245002562788313,0.04459251665812404,0.011993849308047155,0.00584315735520246,0.01035366478728857,0.004407995899538698,0.06099436186570989,0.014966683751922092,0.001742696053305997,0.005535622757560226,0.007995899538698104,0.015069195284469502,0.0008200922603792927,Granin
0.45785194694052206,0.1698224219084296,0.013371844244758237,0.004867351305091998,0.18356867779204109,0.042736414206247325,0.009413778348309799,0.007488232777064612,0.005723149336756526,0.006418485237483954,0.04995721009841678,0.012783483097988874,0.0013906718014548567,0.008771929824561403,0.006578947368421052,0.018720581942661532,0.0005348737697903295,Granin
0.3831009023789992,0.10533223954060705,0.00918785890073831,0.003117309269893355,0.3000820344544709,0.03904840032813782,0.0016406890894175555,0.001804757998359311,0.003937653814602133,0.007219031993437244,0.07596390484003282,0.020508613617719443,0.001804757998359311,0.005414273995077933,0.009844134536505332,0.022641509433962263,0.009351927809680066,Shukshin
0.403023516237402,0.11746920492721165,0.007502799552071669,0.004479283314669653,0.2892497200447928,0.0438969764837626,0.005375139977603583,0.0008958566629339306,0.007166853303471445,0.004031354983202688,0.061366181410974247,0.021724524076147816,0.0022396416573348264,0.005039193729003359,0.007054871220604704,0.014669652855543114,0.004815229563269877,Shukshin
0.4002413074476253,0.12745420642755292,0.01085883514313919,0.007019853021827355,0.2683996928814303,0.04211911813096413,0.006910167818361303,0.0024130744762531535,0.00943292749808051,0.0052648897663705166,0.06690797411429199,0.017110891740704178,0.0019743336623889436,0.005155204562904464,0.010200723922342876,0.013820335636722606,0.004716463749040255,Shukshin
0.3923766816143498,0.07623318385650224,0.007473841554559043,0.005979073243647235,0.31913303437967117,0.03662182361733931,0.0037369207772795215,0.0007473841554559044,0.004484304932735426,0.01195814648729447,0.08221225710014948,0.01943198804185351,0.0029895366218236174,0.0007473841554559044,0.01569506726457399,0.01195814648729447,0.008221225710014948,Shukshin
0.38627559490868846,0.12174875484228002,0.009407858328721638,0.007194244604316547,0.2826784726065302,0.0496956281128943,0.004427227448810182,0.0016602102933038186,0.006862202545655783,0.003984504703929165,0.07349197565024904,0.01892639734366353,0.0024349750968456004,0.00509131156613171,0.0073049252905368015,0.01549529607083564,0.003320420586607637,Shukshin
0.38621794871794873,0.0921474358974359,0.008814102564102564,0.01201923076923077,0.31490384615384615,0.035256410256410256,0.0016025641025641025,0.002403846153846154,0.002403846153846154,0.01282051282051282,0.07852564102564102,0.01201923076923077,0.0,0.004807692307692308,0.01201923076923077,0.02403846153846154,0.0,Shukshin
0.38724035608308605,0.09792284866468842,0.01112759643916914,0.0051928783382789315,0.293026706231454,0.04896142433234421,0.001483679525222552,0.000741839762611276,0.002225519287833828,0.011869436201780416,0.08531157270029674,0.013353115727002967,0.0051928783382789315,0.004451038575667656,0.013353115727002967,0.015578635014836795,0.002967359050445104,Shukshin
0.3848953594176524,0.0818926296633303,0.00545950864422202,0.003639672429481347,0.33575978161965425,0.030937215650591446,0.0018198362147406734,0.0,0.010009099181073703,0.00545950864422202,0.08553230209281165,0.018198362147406732,0.0018198362147406734,0.0009099181073703367,0.00545950864422202,0.022747952684258416,0.00545950864422202,Shukshin
0.3949051610057345,0.1133656815174239,0.009594177326863696,0.005513895015438906,0.2837450374944861,0.03992059991177768,0.0041905602117335685,0.0014336127040141156,0.009042787825319806,0.010255844728716365,0.07278341420379356,0.019078076753418615,0.002536391707101897,0.0037494486104984563,0.006837229819144243,0.016762240846934274,0.006285840317600353,Shukshin
0.40263960737498344,0.11347658840695052,0.006698501127470487,0.005305743467303356,0.29201485608170846,0.041451120838307466,0.005372065260644648,0.0017906884202148826,0.007428040854224698,0.006101604987398859,0.06711765486138745,0.02109033028253084,0.0016580448335322987,0.004642525533890436,0.004708847327231728,0.013662289428306142,0.004841490913914313,Shukshin
0.3915514935354436,0.1115693267944717,0.007913508693713777,0.005907267053053946,0.29001337494427104,0.041127953633526525,0.00635309852875613,0.0016718680338831922,0.008582255907267054,0.005907267053053946,0.07333927775300936,0.01995095853767276,0.0017833259028087382,0.004346856888096299,0.0069103878733838605,0.01794471689701293,0.0051270619705751225,Shukshin
0.33910614525139665,0.15810055865921788,0.010614525139664804,0.007262569832402235,0.25139664804469275,0.03519553072625698,0.010614525139664804,0.006145251396648044,0.0329608938547486,0.006145251396648044,0.0888268156424581,0.01452513966480447,0.0005586592178770949,0.007262569832402235,0.013407821229050279,0.015083798882681564,0.002793296089385475,Iskander
0.39157445156280335,0.1578334304018637,0.012036497767423802,0.005047563579887401,0.2199572898466317,0.0397980974568045,0.015336827800427102,0.004659289458357601,0.0196078431372549,0.0042710153368278,0.07590759075907591,0.016113376043486703,0.0007765482430596001,0.0044651523975927,0.012424771888953601,0.019801980198019802,0.00038827412152980003,Iskander
0.3303769401330377,0.14634146341463414,0.018847006651884702,0.004434589800443459,0.26496674057649666,0.041019955654102,0.008869179600886918,0.004434589800443459,0.015521064301552107,0.012195121951219513,0.07760532150776053,0.026607538802660754,0.0,0.007760532150776054,0.008869179600886918,0.031042128603104215,0.0011086474501108647,Iskander
0.40244368079419623,0.15883925162275678,0.009163802978235968,0.009545628102329133,0.20084001527300496,0.034746086292478044,0.015273004963726614,0.002290950744558992,0.031309660175639555,0.004963726613211149,0.0782741504390989,0.011836578846888126,0.0,0.004963726613211149,0.018327605956471937,0.014509354715540282,0.002672775868652157,Iskander
0.39823008849557523,0.1056047197640118,0.015339233038348082,0.0058997050147492625,0.2778761061946903,0.03716814159292035,0.00471976401179941,0.0029498525073746312,0.013569321533923304,0.012979351032448377,0.07079646017699115,0.020058997050147492,0.0017699115044247787,0.0058997050147492625,0.010619469026548672,0.01592920353982301,0.0005899705014749262,Iskander
0.35282387752476524,0.1965135726231828,0.014987778206612633,0.008426604914447446,0.1816544448732793,0.025151164286633217,0.023993310176251125,0.006432522835456066,0.0096487842531841,0.005338993953428534,0.10626527724173421,0.013829924096230541,0.0028946352759552296,0.014987778206612633,0.00778335263090184,0.027659848192461083,0.0016081307088640165,Zamyatin
0.3957554073833144,0.1307529679622703,0.008375345584647911,0.004634899983737193,0.2628069604813791,0.027972027972027972,0.01805171572613433,0.005204098227354042,0.022686615709871523,0.0033338754268986827,0.07871198568872988,0.010245568385103269,0.0011383964872336966,0.009025857863067165,0.0034965034965034965,0.017319889412912667,0.0004878842088144414,Zamyatin
0.43243243243243246,0.19369369369369369,0.0045045045045045045,0.0,0.1981981981981982,0.009009009009009009,0.04504504504504504,0.0,0.013513513513513514,0.0045045045045045045,0.06756756756756757,0.0,0.0,0.013513513513513514,0.0,0.018018018018018018,0.0,Zamyatin
0.35011784872509105,0.2151274908935076,0.017355903149775018,0.007070923505463895,0.1734518962931219,0.03203342618384401,0.01928433683308335,0.007820869937861581,0.0063209770730662095,0.004821084208270838,0.0976001714163274,0.013070494964645383,0.0018212984786800943,0.010499250053567602,0.00899935718877223,0.03192629097921577,0.002678380115706021,Zamyatin
0.3918224006020319,0.1444876458045905,0.01078640411388436,0.005016932145992726,0.2670262134704628,0.03273548225260253,0.008277938040887996,0.003511852502194908,0.008654207951837451,0.0042643923240938165,0.06471842468330616,0.013921986705129813,0.002759312680295999,0.004766085538693089,0.009281324470086541,0.016054182867176723,0.011915213846732723,Zamyatin
